open_time,open,high,low,close,volume
2026-03-10 00:27:00+00:00,68719.0,68895.8,68719.0,68850.2,687.318
2026-03-10 00:28:00+00:00,68850.1,68897.1,68850.1,68888.1,296.847
2026-03-10 00:29:00+00:00,68888.0,69000.0,68888.0,68943.4,537.492
2026-03-10 00:30:00+00:00,68943.4,68943.4,68868.0,68875.9,251.052
2026-03-10 00:31:00+00:00,68875.9,68910.4,68848.8,68907.9,135.98
2026-03-10 00:32:00+00:00,68908.0,68937.3,68878.8,68901.5,164.525
2026-03-10 00:33:00+00:00,68901.5,68960.4,68857.7,68960.3,176.554
2026-03-10 00:34:00+00:00,68960.4,69049.2,68960.3,69037.9,295.482
2026-03-10 00:35:00+00:00,69038.0,69175.7,69026.7,69123.2,595.554
2026-03-10 00:36:00+00:00,69123.2,69123.3,69027.9,69049.2,222.76
2026-03-10 00:37:00+00:00,69049.2,69123.0,69047.1,69092.8,93.208
2026-03-10 00:38:00+00:00,69092.8,69109.8,69070.3,69078.9,77.999
2026-03-10 00:39:00+00:00,69078.9,69165.9,69077.8,69165.9,143.506
2026-03-10 00:40:00+00:00,69165.9,69168.0,69109.8,69145.7,81.066
2026-03-10 00:41:00+00:00,69145.7,69145.7,69082.1,69082.1,74.399
2026-03-10 00:42:00+00:00,69082.1,69120.0,69057.4,69108.0,71.223
2026-03-10 00:43:00+00:00,69108.0,69142.6,69108.0,69123.5,32.09
2026-03-10 00:44:00+00:00,69123.6,69160.0,69123.6,69150.0,44.573
2026-03-10 00:45:00+00:00,69150.1,69152.2,69104.4,69127.9,134.052
2026-03-10 00:46:00+00:00,69127.9,69259.9,69127.8,69229.9,578.812
2026-03-10 00:47:00+00:00,69230.0,69258.9,69200.0,69222.0,145.093
2026-03-10 00:48:00+00:00,69222.0,69222.0,69141.8,69205.4,161.641
2026-03-10 00:49:00+00:00,69205.5,69235.2,69192.8,69192.8,73.987
2026-03-10 00:50:00+00:00,69192.8,69192.9,69102.1,69119.9,146.168
2026-03-10 00:51:00+00:00,69119.9,69146.6,69110.1,69136.7,80.496
2026-03-10 00:52:00+00:00,69136.7,69136.8,69116.7,69120.3,51.505
2026-03-10 00:53:00+00:00,69120.3,69124.9,69074.9,69096.9,110.656
